   1  1   32.700  -79.900 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
   2  1   32.950  -79.800 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
   3  1   48.250 -123.000 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
   4  1   48.250 -123.150 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
   5  1   48.250 -122.850 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
   6  1   41.300  -71.500 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
   7  1   41.300  -71.500 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
   8  1   41.200  -71.700 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
   9  1   32.000  -80.750 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  10  1   31.500  -81.100 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  11  1   32.500 -117.200 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  12  1   32.650 -117.330 12P0 10.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  13  2   33.350 -105.270 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  14  2   31.260  -96.890 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  15  2   41.650 -103.820 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  16  2   47.620 -109.570 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  17  2   41.090 -111.450 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  18  2   31.850 -105.910 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  19  2   40.520  -89.910 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  20  2   32.130  -84.340 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  21  2   41.300  -91.030 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  22  2   38.970  -80.170 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  23  2   34.110  -81.040 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  24  2   31.510  -92.260 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  25  2   30.270  -84.640 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  26  2   35.820  -88.640 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  27  2   40.250  -76.780 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  28  2   42.670  -71.660 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  29  2   43.290  -71.330 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  30  2   40.790  -76.880 12P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  31  2   41.310  -74.840 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  32  2   42.280  -72.870 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  33  2   39.330  -76.360 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  34  2   40.750  -79.490 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  35  2   41.300  -79.110 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  36  2   40.860  -86.280 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  37  2   35.780  -80.910 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  38  2   33.510  -85.110 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  39  2   32.870  -97.140 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  40  2   38.310 -120.770 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  41  2   35.980 -120.020 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  42  2   45.230 -122.490 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  43  2   47.040 -122.680 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  44  2   46.960 -122.000 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  45  2   44.740  -93.590 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  46  2   28.020  -82.270 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  47  2   40.690  -81.090 12P0  5.000  0.000  5.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  48  2   41.420 -104.280 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  49  2   41.360 -104.340 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  50  2   41.290 -104.330 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  51  2   41.230 -104.380 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  52  2   41.190 -104.300 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  53  2   41.550 -104.640 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  54  2   41.530 -104.430 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  55  2   41.510 -104.680 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  56  2   41.520 -104.550 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  57  2   41.470 -104.320 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  58  2   41.420 -104.430 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  59  2   41.400 -104.530 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  60  2   41.330 -104.450 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  61  2   41.470 -104.730 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  62  2   41.770 -104.950 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  63  2   41.760 -104.870 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  64  2   41.670 -104.920 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  65  2   41.610 -104.950 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  66  2   41.600 -104.980 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  67  2   41.570 -104.820 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  68  2   41.540 -104.810 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  69  2   41.490 -104.920 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  70  2   41.480 -104.870 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  71  2   41.440 -105.010 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  72  2   41.820 -104.710 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  73  2   41.810 -104.640 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  74  2   41.780 -104.570 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  75  2   41.730 -104.650 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  76  2   41.720 -104.620 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  77  2   41.730 -104.400 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  78  2   41.660 -104.600 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  79  2   41.670 -104.460 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  80  2   41.650 -104.370 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  81  2   41.650 -104.340 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  82  2   42.000 -104.210 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  83  2   41.930 -104.410 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  84  2   41.920 -104.390 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  85  2   41.840 -104.360 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  86  2   41.800 -104.400 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  87  2   41.760 -104.300 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  88  2   42.090 -104.780 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  89  2   42.060 -104.720 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  90  2   42.030 -104.730 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  91  2   41.980 -104.730 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  92  2   41.970 -104.920 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  93  2   41.940 -104.850 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  94  2   41.920 -104.780 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  95  2   41.870 -104.910 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  96  2   41.880 -104.830 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  97  2   41.890 -104.710 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  98  2   48.400 -111.300 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
  99  2   48.250 -111.200 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 100  2   48.200 -111.400 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 101  2   48.150 -111.250 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 102  2   47.800 -110.100 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 103  2   47.724  -98.595 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 1 0
 104  2   47.670 -109.880 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 105  2   47.663  -98.598 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 1 0
 106  2   47.550 -110.400 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 107  2   47.450 -110.750 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 108  2   42.050 -104.600 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 109  2   42.050 -104.450 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 110  2   41.950 -104.650 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 111  2   41.750 -103.800 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 112  2   41.700 -103.980 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 113  2   41.400 -104.800 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 114  2   41.300 -104.600 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 115  2   41.300 -104.750 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 116  2   41.200 -104.520 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 117  2   41.100 -104.400 45P0  2.000  0.000  2.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 118  2   48.430 -111.860 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 119  2   48.440 -111.860 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 120  2   48.370 -111.950 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 121  2   48.350 -111.860 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 122  2   48.330 -111.860 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 123  2   48.320 -111.960 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 124  2   48.310 -112.060 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 125  2   48.260 -112.060 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 126  2   48.270 -111.840 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 127  2   48.180 -112.030 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 128  2   48.460 -111.700 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 129  2   48.430 -111.670 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 130  2   48.400 -111.660 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
 131  2   48.380 -111.630 45P0 10.000  0.000 10.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  1.000 0 0
